GEOID20,CD118FP,h_rep_name,h_district_pretty,h_state,h_party,h_office,h_phone,h_all_committees,h_appropriations,h_agriculture,h_oversight_and_accountability,h_armed_services,h_natural_resources,h_foreign_affairs,h_homeland_security,h_education_and_the_workforce,h_energy_and_commerce,h_ways_and_means,h_financial_services,h_transportation_and_infrastructure,h_small_business,h_judiciary,h_budget,h_select_subcommittee_on_the_weaponization_of_the_fed_govt,h_joint_committee_on_taxation,h_house_administration,h_Intelligence,h_select_subcommittee_on_the_coronavirus_pandemic,h_science_space_and_technology,h_veterans_affairs,h_select_sub_us_china,h_ethics,h_Rules,h_joint_library,contract_actions,unique_awards,unique_companies,unique_addresses,unique_agencies,total_obligation,mean_obligation,median_obligation,max_obligation,min_obligation,std_obligation,largest_recipient,largest_agency,total_money_millions,money_per_company,money_per_company_millions,money_per_award,contracts_per_company
3609,09,Yvette Clarke,New York 9th,New York ,D,2058 RHOB,(202) 225-6231,homeland_security|energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620,939,77,90,22,33845284.45,20892.15089506173,137.72,1882393.0,-464398.0,90752.66627312731,FOCUS CAMERA LLC,Department of Defense,33.85,439549.14870129875,0.44,36043.96640042599,21.038961038961038
3610,10,Daniel Goldman,New York 10th,New York ,D,245 CHOB,(202) 225-7944,select_subcommittee_on_the_weaponization_of_the_fed_govt|oversight_and_accountability|homeland_security,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483,4118,435,507,48,3020037306.0,403586.43672323937,218.05,500811292.5,-379472866.6,10362261.841252832,PFIZER INC,Department of Health and Human Services,3020.04,6942614.496551724,6.94,733374.770762506,17.202298850574714
3611,11,Nicole Malliotakis,New York 11th,New York ,R,351 CHOB,(202) 225-3371,select_subcommittee_on_the_coronavirus_pandemic|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,739,323,61,68,18,48278152.18,65329.028660351825,0.0,5784000.0,-263176.0,334885.5395917199,SYNTHESIS INC,General Services Administration,48.28,791445.117704918,0.79,149467.96340557275,12.114754098360656
3612,12,Jerrold Nadler,New York 12th,New York ,D,2132 RHOB,(202) 225-5635,judiciary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142547,126305,792,982,56,4602149732.8,32285.139166730973,119.0,388957123.0,-253961809.18,2058919.3962473464,TURNER CONSTRUCTION COMPANY,Department of Defense,4602.15,5810795.117171718,5.81,36436.79769446974,179.98358585858585
3613,13,Adriano Espaillat,New York 13th,New York ,D,2332 RHOB,(202) 225-4365,appropriations|budget,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270,491,65,76,27,1200048494.65,944920.0745275591,31.735,62298955.1,-6947598.84,4342546.708063165,ERNST & YOUNG LLP,Department of Defense,1200.05,18462284.533076923,18.46,2444090.620468432,19.53846153846154
3614,14,Alexandria Ocasio-Cortez,New York 14th,New York ,D,250 CHOB,(202) 225-3965,oversight_and_accountability|natural_resources,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831,4215,53,58,17,352173865.74,72898.75092941421,149.45,146778932.0,-1030605.12,2857118.8079197006,SKANSKA USA CIVIL NORTHEAST INC,Department of Defense,352.17,6644789.919622642,6.64,83552.51856227758,91.15094339622641
3615,15,Ritchie Torres,New York 15th,New York ,D,1414 LHOB,(202) 225-4361,financial_services|select_sub_us_china,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1102,799,41,46,15,45869394.63,41623.770081669696,5359.139999999999,9305480.0,-202282.4,326851.2834522948,"JOHNSON SECURITY BUREAU, INC",Department of Homeland Security,45.87,1118765.7226829268,1.12,57408.50391739675,26.878048780487806
3616,16,Jamaal Bowman,New York 16th,New York ,D,345 CHOB,(202) 225-2464,education_and_the_workforce|science_space_and_technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17882,16211,165,181,31,1025991150.0600001,57375.637515937815,499.9,326475498.0,-116695946.82,2804783.199388081,REGENERON PHARMACEUTICALS INC,Department of Health and Human Services,1025.99,6218128.182181818,6.22,63289.81247671335,108.37575757575758
3617,17,Michael Lawler,New York 17th,New York ,R,1013 LHOB,(202) 225-6506,financial_services|foreign_affairs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29963,27355,209,225,27,627535950.91,20943.695588225477,388.42,69329590.6,-3426882.45,519152.4577001601,INTERNATIONAL BUSINESS MACHINES CORPORATION,Department of Veterans Affairs,627.54,3002564.3584210523,3.0,22940.447849022115,143.36363636363637
3618,18,Patrick Ryan,New York 18th,New York ,D,1030 LHOB,(202) 225-5614,armed_services|transportation_and_infrastructure,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11832,10581,181,194,23,257312211.85999998,21747.14434246112,109.75,17661081.0,-2954476.74,301867.0830744633,OCS INDUSTRIES INC,Department of Veterans Affairs,257.31,1421614.4301657458,1.42,24318.326420943198,65.37016574585635
3619,19,Marcus Molinaro,New York 19th,New York ,R,1207 LHOB,(202) 225-5441,agriculture|transportation_and_infrastructure|small_business,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8969,5880,158,177,25,3479512078.54,387948.720987847,68.4,379577128.0,-56912534.44,8097532.431839682,LOCKHEED MARTIN CORPORATION,Department of Defense,3479.51,22022228.345189873,22.02,591753.7548537415,56.765822784810126
3620,20,Paul Tonko,New York 20th,New York ,D,2369 RHOB,(202) 225-5076,energy_and_commerce|science_space_and_technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6423,4494,271,304,21,478016296.65,74422.59016814572,1530.0,28316696.0,-2300000.0,568590.4622749046,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",Department of Health and Human Services,478.02,1763897.7736162362,1.76,106367.66725634178,23.70110701107011
3621,21,Elise Stefanik,New York 21st,New York ,R,2211 RHOB,(202) 225-4611,armed_services|education_and_the_workforce|select_subcommittee_on_the_weaponization_of_the_fed_govt|Intelligence,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752,1125,187,197,23,106512754.74,60794.95133561644,4794.855,11241000.0,-924723.54,340450.0934250522,VMJR COMPANIES LLC,Department of Defense,106.51,569586.9237433155,0.57,94678.00421333333,9.368983957219251
3622,22,Brandon Williams,New York 22nd,New York ,R,1022 LHOB,(202) 225-3701,education_and_the_workforce|transportation_and_infrastructure|science_space_and_technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26844,19857,301,357,35,8393601253.78,312680.72022723884,1391.73,343967457.08,-178500045.0,4662590.497440809,LOCKHEED MARTIN CORPORATION,Department of Defense,8393.6,27885718.451096345,27.89,422702.3847398902,89.1827242524917
3623,23,Nicholas Langworthy,New York 23rd,New York ,R,1630 LHOB,(202) 225-3161,agriculture|oversight_and_accountability|Rules,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8752,6189,183,200,21,742721109.24,84863.01522394881,363.0,50141526.06,-32783068.81,1175345.9763209994,"SENECA STRATEGIC PARTNERS, LLC",Department of the Interior,742.72,4058585.296393443,4.06,120006.64230731945,47.82513661202186
3624,24,Claudia Tenney,New York 24th,New York ,R,2349 RHOB,(202) 225-3665,science_space_and_technology|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11859,10371,201,221,21,405770083.55,34216.21414537482,185.48,48290991.81,-34429305.95,759267.6895846112,LITE COMS LLC,Department of Defense,405.77,2018756.6345771146,2.02,39125.45401118504,59.0
3625,25,Joseph Morelle,New York 25th,New York ,D,570 CHOB,(202) 225-3615,appropriations|house_administration|joint_library,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14429,11485,257,299,28,4615624114.41,319885.239060919,2510.97,234056440.03,-9110837.0,4479659.913958665,"L3HARRIS GLOBAL COMMUNICATIONS, INC.",Department of Defense,4615.62,17959626.904319067,17.96,401882.81361863296,56.143968871595334
3626,26,Brian Higgins,New York 26th,New York ,D,2269 RHOB,(202) 225-3306,budget|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31590,29787,297,326,38,1218694197.5,38578.4804526749,386.595,180000000.0,-6045825.19,1229787.9310477274,"SEVENSON ENVIRONMENTAL SERVICES, INC.",Department of Defense,1218.69,4103347.466329966,4.1,40913.62666599523,106.36363636363636
3701,01,Donald Davis,North Carolina 1st,North Carolina ,D,1123 LHOB,(202) 225-3101,agriculture|armed_services,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83297,81719,135,153,20,473901813.03000003,5689.302292159382,82.5,13169708.64,-4973866.74,138169.80987653442,"VALIANT SOLUTIONS, LLC",Department of Education,473.9,3510383.800222222,3.51,5799.163144801087,617.0148148148148
3702,02,Deborah Ross,North Carolina 2nd,North Carolina ,D,1221 LHOB,(202) 225-3032,judiciary|ethics|science_space_and_technology|select_subcommittee_on_the_coronavirus_pandemic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,16779,13568,410,469,41,883389602.3100001,52648.52507956375,3368.57,24491594.07,-17420349.74,420508.6987676383,"DUKE ENERGY PROGRESS, LLC",Department of Defense,883.39,2154608.7861219514,2.15,65108.31384949882,40.92439024390244
3703,03,Gregory Murphy,North Carolina 3rd,North Carolina ,R,407 CHOB,(202) 225-3415,house_administration|veterans_affairs|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18523,16756,236,265,17,859154740.1899999,46383.13125249689,616.04,20363660.18,-3012103.11,550647.6748179611,"DSC-EMI MAINTENANCE SOLUTIONS, LLC",Department of Defense,859.15,3640486.1872457624,3.64,51274.453341489614,78.48728813559322
3704,04,Valerie Foushee,North Carolina 4th,North Carolina ,D,1716 LHOB,(202) 225-1784,transportation_and_infrastructure|science_space_and_technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114651,106971,305,354,35,5055384306.45,44093.67826229165,339.8,324500000.0,-25294800.0,2055522.784273305,THALLE CONSTRUCTION CO INC,Department of Defense,5055.38,16575030.512950819,16.58,47259.39092324088,375.9049180327869
3705,05,Virginia Foxx,North Carolina 5th,North Carolina ,R,2462 RHOB,(202) 225-2071,education_and_the_workforce|oversight_and_accountability,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994,4094,122,145,26,286751739.15999997,57419.250933119736,483.41999999999996,36638243.26,-1230008.89,732129.5907046872,WINSTON-SALEM INDUSTRIES FOR THE BLIND INC,Department of Defense,286.75,2350424.0914754095,2.35,70041.94898876404,40.9344262295082
3706,06,Kathy Manning,North Carolina 6th,North Carolina ,D,307 CHOB,(202) 225-3065,education_and_the_workforce|foreign_affairs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70476,69350,187,216,25,420446885.3,5965.816523355469,271.78,27853464.0,-6568783.43,191024.3004732531,CENTRAL LAKE ARMOR EXPRESS INC,Department of Defense,420.45,2248379.065775401,2.25,6062.6803936553715,376.8770053475936
3707,07,David Rouzer,North Carolina 7th,North Carolina ,R,2333 RHOB,(202) 225-2731,agriculture|transportation_and_infrastructure,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13677,10995,299,336,24,963172823.83,70422.81376252102,2033.28,126485055.0,-23597169.19,1576363.722901883,PPD DEVELOPMENT LP,Department of Health and Human Services,963.17,3221313.7920735786,3.22,87600.98443201455,45.74247491638796
3708,08,Dan Bishop,North Carolina 8th,North Carolina ,R,2459 RHOB,(202) 225-1976,select_subcommittee_on_the_weaponization_of_the_fed_govt|homeland_security|judiciary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994,4367,104,118,23,165636298.33,33167.0601381658,285.0,12880696.0,-5770148.8,308077.918386311,CIRCOR PUMPS NORTH AMERICA LLC,Department of Defense,165.64,1592656.7147115385,1.59,37929.081367071216,48.01923076923077
3709,09,Richard Hudson,North Carolina 9th,North Carolina ,R,2112 RHOB,(202) 225-3715,energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853,4152,190,210,23,407940728.92,69697.71551682898,1915.2,21913881.17,-3352457.19,469523.3842855719,VALIANT GOVERNMENT SERVICES LLC,Department of Defense,407.94,2147056.468,2.15,98251.62064547207,30.805263157894736
3710,10,Patrick McHenry,North Carolina 10th,North Carolina ,R,2134 RHOB,(202) 225-2576,financial_services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481,1631,158,174,16,291064575.77,117317.44287384118,391.5,51075625.0,-814241.06,1121271.665399025,HEALTH SUPPLY US LLC,Department of Health and Human Services,291.06,1842180.8593037974,1.84,178457.74112201104,15.70253164556962
3711,11,Chuck Edwards,North Carolina 11th,North Carolina ,R,1505 LHOB,(202) 225-6401,budget|oversight_and_accountability|transportation_and_infrastructure,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4917,3014,241,266,34,715568967.82,145529.58466951395,1575.0,30259448.35,-15928647.04,1066097.4295828086,EPSILON INC,Department of Defense,715.57,2969165.841576764,2.97,237415.05236230924,20.402489626556015
3712,12,Alma Adams,North Carolina 12th,North Carolina ,D,2436 RHOB,(202) 225-1510,agriculture|education_and_the_workforce,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106577,101454,141,160,26,452110684.04,4242.103681282078,318.26,81623642.48,-2843873.34,263504.7468208701,ANDRITZ HYDRO CORP,Department of Defense,452.11,3206458.752056738,3.21,4456.312063003923,755.8652482269504
3713,13,Wiley Nickel,North Carolina 13th,North Carolina ,D,1133 LHOB,(202) 225-4531,financial_services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8054,6238,236,255,28,852884444.13,105895.75914204122,4066.76,121407470.0,-3092861.69,2029810.0770043354,SEQIRUS INC,Department of Health and Human Services,852.88,3613917.1361440676,3.61,136724.02118146842,34.1271186440678
3714,14,Jeff Jackson,North Carolina 14th,North Carolina ,D,1318 LHOB,(202) 225-5634,armed_services|science_space_and_technology,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4894,3188,274,328,28,806490959.21,164791.7775255415,3474.365,207849000.0,-186860713.0,4996017.4176981,THE LANE CONSTRUCTION CORPORATION,Department of Defense,806.49,2943397.6613503653,2.94,252977.08883626098,17.861313868613138
3800,00,Kelly Armstrong,North Dakota ,North Dakota ,R,2235 RHOB,(202) 225-2611,select_subcommittee_on_the_weaponization_of_the_fed_govt|oversight_and_accountability|energy_and_commerce,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13031,10446,477,533,23,1231362034.15,94494.82266518303,1431.35,56221881.0,-29275622.22,1362594.1088519779,"NORIDIAN HEALTHCARE SOLUTIONS, LLC",Department of Health and Human Services,1231.36,2581471.7697064993,2.58,117878.80855351331,27.31865828092243
3901,01,Greg Landsman,Ohio 1st,Ohio ,D,1432 LHOB,(202) 225-2216,small_business|veterans_affairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15194,11331,308,345,40,3963089883.18,260832.55779781492,2337.6,266685208.0,-100000000.0,4854363.57224056,GENERAL ELECTRIC COMPANY,Department of Defense,3963.09,12867174.94538961,12.87,349756.41012973257,49.33116883116883
3902,02,Brad Wenstrup,Ohio 2nd,Ohio ,R,2335 RHOB,(202) 225-3164,Intelligence|select_subcommittee_on_the_coronavirus_pandemic|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5529,4575,120,127,13,1688177544.33,305331.44227346714,2567.16,149415237.18,-12360065.82,4349359.539972044,AIR TRANSPORT INTERNATIONAL INC,Department of Defense,1688.18,14068146.20275,14.07,369000.5561377049,46.075
3903,03,Joyce Beatty,Ohio 3rd,Ohio ,D,2079 RHOB,(202) 225-4324,financial_services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10297,6455,286,307,31,13237113739.84,1285531.1003049433,2468.0,3022389954.76,-15684981.07,40442022.5423977,"TRIAD NATIONAL SECURITY, LLC",Department of Energy,13237.11,46283614.474965036,46.28,2050676.0247622,36.00349650349651
3904,04,Jim Jordan,Ohio 4th,Ohio ,R,2056 RHOB,(202) 225-2676,select_subcommittee_on_the_weaponization_of_the_fed_govt|oversight_and_accountability|judiciary,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250,4034,159,175,20,356053223.58,67819.66163428572,2673.0,61236000.0,-800000.0,1020889.9511280729,"AZURE MEDICAL, INC.",Department of Health and Human Services,356.05,2239328.450188679,2.24,88263.06980168566,33.0188679245283
3905,05,Robert Latta,Ohio 5th,Ohio ,R,2467 RHOB,(202) 225-6405,energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3226,2147,101,112,14,1306369748.52,404950.32502169866,7709.5,24692405.33,-22409320.75,2057447.9976891843,CONCORDANCE HEALTHCARE SOLUTIONS LLC,Department of Veterans Affairs,1306.37,12934353.945742574,12.93,608462.8544573823,31.940594059405942
3906,06,Bill Johnson,Ohio 6th,Ohio ,R,2082 RHOB,(202) 225-5705,energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687,2121,123,130,21,147800983.8,55005.94856717529,5020.0,7999400.0,-1159554.58,294478.32420460484,QBS INC,Department of Defense,147.8,1201634.0146341464,1.2,69684.57510608205,21.84552845528455
3907,07,Max Miller,Ohio 7th,Ohio ,R,143 CHOB,(202) 225-3876,agriculture|science_space_and_technology,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9082,6570,287,320,24,1333571087.55,146836.7196157234,3850.0,327568914.0,-32000000.0,4744345.839188605,"ICON GOVERNMENT AND PUBLIC HEALTH SOLUTIONS, INC.",Department of Health and Human Services,1333.57,4646589.15522648,4.65,202978.8565525114,31.644599303135887
3908,08,Warren Davidson,Ohio 8th,Ohio ,R,2113 RHOB,(202) 225-6205,financial_services|foreign_affairs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900,4036,169,190,35,1628829807.81,276072.84878135595,2232.17,57717317.5,-6232650.0,2108886.501810059,CFM INTERNATIONAL INC,Department of Defense,1628.83,9638046.200059172,9.64,403575.2744821605,34.9112426035503
3909,09,Marcy Kaptur,Ohio 9th,Ohio ,D,2186 RHOB,(202) 225-4146,appropriations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,1171,151,154,19,338089475.87,173735.59911099693,119.56,32967075.0,-21022219.37,1288547.5054025366,ACCIONA CMS PHILIPPINES LLC,Department of Defense,338.09,2239003.1514569535,2.24,288718.59596071736,12.887417218543046
3910,10,Michael Turner,Ohio 10th,Ohio ,R,2183 RHOB,(202) 225-6465,armed_services|oversight_and_accountability|Intelligence,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72065,61275,455,553,49,5726101402.42,79457.4537212239,412.35,42428541.44,-8938409.23,657926.1387412301,JJR SOLUTIONS LLC,Department of Defense,5726.1,12584838.247076923,12.58,93449.22729367606,158.3846153846154
3911,11,Shontel Brown,Ohio 11th,Ohio ,D,449 CHOB,(202) 225-7032,agriculture|oversight_and_accountability|select_sub_us_china,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6779,4426,275,305,26,642586669.3,94790.77582239268,1097.36,48821744.82,-2962891.84,1036666.7873553424,"URS FEDERAL SERVICES INTERNATIONAL, INC",Department of Defense,642.59,2336678.7974545453,2.34,145184.51633529144,24.650909090909092
3912,12,Troy Balderson,Ohio 12th,Ohio ,R,2429 RHOB,(202) 225-5355,energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,796,112,123,17,908835198.74,605890.1324933333,0.0,164482582.0,-3842265.0,5745262.11353484,IMT DEFENSE CORP,Department of Defense,908.84,8114599.9887500005,8.11,1141752.762236181,13.392857142857142
3913,13,Emilia Sykes,Ohio 13th,Ohio ,D,1217 LHOB,(202) 225-6265,transportation_and_infrastructure|science_space_and_technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6713,4469,207,221,26,329810683.06,49130.14793088038,3528.63,27664477.28,-490417.84,413288.3880821332,MEGGITT AIRCRAFT BRAKING SYSTEMS CORPORATION,Department of Defense,329.81,1593288.3239613527,1.59,73799.66056388454,32.429951690821255
3914,14,David Joyce,Ohio 14th,Ohio ,R,2065 RHOB,(202) 225-5731,appropriations|ethics,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10987,9017,212,226,21,448895263.49,40856.94579867116,720.6,54964162.0,-1833142.76,611439.8746656723,"RMI TITANIUM COMPANY, LLC",Department of Defense,448.9,2117430.4881603774,2.12,49783.216534324056,51.825471698113205
3915,15,Mike Carey,Ohio 15th,Ohio ,R,1433 LHOB,(202) 225-2015,house_administration|joint_library|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26267,24029,222,245,34,1038994158.68,39555.11320973084,229.57,34653480.0,-3302670.0,539332.1459519806,GOODRICH CORPORATION,Department of Defense,1038.99,4680153.8679279275,4.68,43239.17594073827,118.31981981981981
